cluster_ID,genes
1,ELF1;TNFAIP3;PNRC1;RNF213;IFI16;HLA-E;MCL1;PFKFB3;TNFSF13B;CYTH1
2,CD69;TXNIP;IFITM2;RPL22;HLA-A;CLEC2B;RARRES3;SOCS1;SLFN5;PTMA
3,ISG15;LY6E;T cells CD4+ FOSB+;GBP2;PSMB9;HLA-F;SUN2;PHF11;CCDC109B;CCL5;HLA-B;RBM25;T cells CD8+;T cells CD8+ KLRG1+;GZMB;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);T cells OGT+;IRF2;ARHGEF3;CCND3;FAM134B;ANXA2R
4,DDIT4;DDX3X;TAGAP;OPTN;TLK2;PI4K2B;T cells Naive CD4+;Tregs;FKBP5;DCP1A;GCH1;CDK17;ARNTL;GBP5;CRY1
5,MT1G;MT1H;Macrophages Metallothionein;MT1X;MT1F;MT1M
6,SP110;TRIM38;SPTLC2;GCA;PMAIP1;PSMB8;HSH2D;NCOA3;B cells;RBCK1;MB21D1;PPM1K;PXK;MCOLN2;B cells AICDA+ LRMP+;AIM2
7,UBE2L6;ALYREF;Immune Cycling cells;C4orf32;IFI6;VAMP5;GEM;TAP1;ATP10D;CXCL10;IFI44;IL15RA;IRF7;FZD5;CASP7;ADM;Macrophages PLA2G2D+;IFI27;WHAMM;IMPA2;Mature DCs;DC1;LAMP3;PADI2;OGFR;Macrophages CXCL9+ CXCL10+;CD274;OAS2;HERC6;IFI44L;BTN3A3;CHMP5;SMAD3;PML;SOCS2;DDX58;AKT3;ST3GAL4;C4orf33;ARG2
8,IFI35;PMM2;FNDC3B;PDK1;ZBP1;STAP1;MICB;NDC80;BUB1;ERLIN1;TREX1;B2M;GALNT2;HEG1;CCDC92;TRIM5;PNPT1;SLC25A28;IFIT5;TDRD7;ULK4;TRIM21;KIAA0040;T cells CD4+ IL17A+;NK cells KLRF1+ CD3G-;OASL;IRF9;MX1;TMEM140;RTP4;APOL2;STARD5;PRKD2;IFNLR1;HELZ2;IFIT1;GBA;APOL1;EXT1;IL15;MTHFD2L;FUT4;PUS1;Neutrophils S100A8+ S100A9+;IFIT2;SPSB1;SLC25A30;TNFRSF10A;HLA-G;APOBEC3A;ZNF385B;VEGFC;USP18;UPP2;TRIM34;TNFAIP6;TMEM255A;TLR3;TBX3;TAP2;STEAP4;SLC1A1;SERPINE1;SAA1;S100A8;RNASE4;PHF15;PDGFRL;NT5C3;NRN1;NPAS2;NEURL3;MKX;MAP3K14;MAB21L2;LRG1;LEPR;IL17RB;IGFBP2;IFIT3;HESX1;GPX2;GJA4;G6PC;FTSJD2;FNDC4;FFAR2;FCGR1A;ETV7;ENPP1;CYP1B1;CXCL9;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CFB;CES1;CCNA1;CCL19;C5orf27;C22orf28;C1S;C10orf10;BCL2L14;BATF2;AQP9;ANKRD22;ANGPTL1;AMPH;AHNAK2;ABTB2;Monocytes CHI3L1+ CYP27A1+;ABLIM3;NOD2;IDO1
9,ADAR;DTX3L;NMI;LMO2;MYD88;BAG1;PARP9;TRIM25;DDX60;MAP3K5;ETV6;CPT1A;Monocytes S100A8+ S100A9+;RNF114;SCO2;MASTL;NAPA;GBP3;IL1R1;ILCs;MVB12B;ANKFY1;GBP4;EHD4;OAS3;TRAFD1;C9orf91;TMEM51;PARP12;SLC16A1;CCL8
10,IFNGR1;EPSTI1;XAF1;CCR1;GBP1;ACSL1;GK;LPCAT1;JAK2;THBD;IL1RN;SECTM1;BCL3;Macrophages LYVE1+;DC2 CD1D-;DC2 CD1D+;GAK;CD80;MYOF;P2RY6;CDKN1A;WARS
11,TIMP1;Plasma cells;ISG20;DUSP5;HLA-C;ODC1;CD38;COMMD3;GLRX
12,RGS1;JUNB
13,CCL4;CSRNP1;NFIL3;TRIM14;IL6ST;STAT1;NCF1;Macrophages CCL3+ CCL4+;MAFF;RASSF4;Macrophages;LIPA;SCARB2;CD163;SERPING1;MSR1;ADAMDEC1;TFEC;SIRPA;UNC93B1;RNF19B;TCF7L2
14,CD74;ATF3;EIF3L;HES4;MARCKS;TYMP;SERPINB9;SNN;PIM3;IFI30;IFITM3;PLSCR1;C15orf48;CEBPD;NAMPT;MAFB;LGMN;SLC15A3;SAMHD1;LAP3
15,VMP1;LGALS3;PLIN2;SPATS2L;BST2;MAX;FAM46A;ALDH1A1;BLVRA;CCL2;SAMD4A;B4GALT5;TNFSF10;CD9;Mast cells
