cluster_ID,genes
1,TNFAIP3;PNRC1;RNF213;HLA-E;IFI16;ISG15;CCL4
2,ELF1;VMP1;IFNGR1;CYTH1;ADAR;MCL1;PFKFB3;TNFSF13B
3,TXNIP;IFITM2;RPL22;CD69
4,SOCS1;HLA-A;HLA-F;GBP2;CLEC2B;RARRES3;SLFN5;CCL5
5,PSMB9;PHF11;SUN2;CCDC109B;T cells CD4+ FOSB+;LY6E;RBM25;PTMA;HLA-B;CCND3;FAM134B;ANXA2R;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);T cells OGT+;IRF2;ARHGEF3;T cells CD8+;T cells CD8+ KLRG1+;GZMB
6,DDX3X;TAGAP;OPTN;TLK2;T cells Naive CD4+;Tregs;FKBP5;DCP1A;GCH1;CDK17;ARNTL;GBP5;CRY1
7,BST2;DDIT4;FAM46A;ALDH1A1;B4GALT5;BLVRA;CCL2;SAMD4A;TNFSF10;CD9;Mast cells;ST3GAL4
8,RGS1;JUNB;LGALS3;PLIN2;SPATS2L;EIF3L
9,CD74;ATF3;HES4;CSRNP1;NFIL3;TRIM14;MARCKS;TYMP;SERPINB9;SNN;IFITM3;PLSCR1;C15orf48;CEBPD;NAMPT;MAFB;LGMN;SLC15A3;MAFF;RASSF4;Macrophages;LIPA;SCARB2;SAMHD1;LAP3;NCF1;Macrophages CCL3+ CCL4+;RNF19B;TFEC;SIRPA;UNC93B1;CD163;SERPING1;MSR1;ADAMDEC1;IL6ST;STAT1
10,GK;LPCAT1;JAK2;CDKN1A;BCL3;THBD;IL1RN;SECTM1;DC2 CD1D-;DC2 CD1D+;GAK;MYOF;P2RY6;WARS;RNF114;SCO2;NAPA;IL1R1;MAP3K5;CPT1A;Monocytes S100A8+ S100A9+;ANKFY1;GBP4;EHD4;MVB12B;TMEM51;PARP12;OAS3;TRAFD1;SLC16A1;CCL8;Macrophages LYVE1+;TCF7L2;CD80;C9orf91
11,TRIM38;MAX;PIM3;EPSTI1;SPTLC2;GBP1;ACSL1;GEM;XAF1;CCR1;NMI;DTX3L;MASTL;IFI30;LMO2;MYD88
12,TIMP1;Plasma cells;ISG20;DUSP5;HLA-C
13,SP110;PSMB8;PMAIP1;NCOA3;B cells;GCA;BAG1;TRIM25;ETV6;RBCK1;MB21D1;PPM1K;PXK;MCOLN2;B cells AICDA+ LRMP+;AIM2
14,ERLIN1;TREX1;B2M;GALNT2;HEG1;CCDC92;TRIM5;PNPT1;SLC25A28;IFIT5;TDRD7;ULK4;TRIM21;KIAA0040;T cells CD4+ IL17A+;NK cells KLRF1+ CD3G-;OASL;IRF9;MX1;TMEM140;RTP4;APOL2;STARD5;PRKD2;IFNLR1;HELZ2;IFIT1;GBA;APOL1;EXT1;IL15;MTHFD2L;FUT4;PUS1;Neutrophils S100A8+ S100A9+;IFIT2;SPSB1;SLC25A30;TNFRSF10A;HLA-G;APOBEC3A;ZNF385B;VEGFC;USP18;UPP2;TRIM34;TNFAIP6;TMEM255A;TLR3;TBX3;TAP2;STEAP4;SLC1A1;SERPINE1;SAA1;S100A8;RNASE4;PHF15;PDGFRL;NT5C3;NRN1;NPAS2;NEURL3;MKX;MAP3K14;MAB21L2;LRG1;LEPR;IL17RB;IGFBP2;IFIT3;HESX1;GPX2;GJA4;G6PC;FTSJD2;FNDC4;FFAR2;FCGR1A;ETV7;ENPP1;CYP1B1;CXCL9;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CFB;CES1;CCNA1;CCL19;C5orf27;C22orf28;C1S;C10orf10;BCL2L14;BATF2;AQP9;ANKRD22;ANGPTL1;AMPH;AHNAK2;ABTB2;Monocytes CHI3L1+ CYP27A1+;ABLIM3;NOD2;IDO1;MICB;NDC80;BUB1
15,UBE2L6;ALYREF;Immune Cycling cells;C4orf32;IFI6;VAMP5;TAP1;ATP10D;PARP9;IFI44L;BTN3A3;OGFR;Macrophages CXCL9+ CXCL10+;CD274;OAS2;IMPA2;Mature DCs;DC1;LAMP3;PADI2;CXCL10;IFI44;IL15RA;IRF7;FZD5;CASP7;ADM;Macrophages PLA2G2D+;IFI27;CHMP5;SMAD3;DDX60;C4orf33;ARG2;GBP3;ILCs;PI4K2B;PML;SOCS2;DDX58;AKT3;WHAMM;HERC6
16,CD38;COMMD3;GLRX;HSH2D;STAP1;ODC1;IFI35;PMM2;FNDC3B;PDK1;ZBP1
17,MT1G;MT1H;Macrophages Metallothionein;MT1X;MT1F;MT1M
