cluster_ID,genes
1,ELF1;TNFAIP3;PNRC1;RNF213;MCL1;PFKFB3;TNFSF13B;CYTH1;IFI16;HLA-E;ISG15;T cells CD4+ FOSB+
2,TXNIP;IFITM2;RPL22;CD69;PTMA
3,SOCS1;HLA-A;HLA-F;GBP2;CLEC2B;RARRES3;SLFN5;CCL5
4,TIMP1;Plasma cells;ISG20;DUSP5;HLA-C;CD38;COMMD3;GLRX;HSH2D;ODC1
5,PMAIP1;DDIT4;UBE2L6;MASTL;ALYREF;Immune Cycling cells;C4orf32;IFI6;WHAMM;BAG1;PPM1K;PXK;TLK2;PI4K2B;TREX1;MICB;NDC80;BUB1;MT1G;MT1H;Macrophages Metallothionein;MT1X;MT1F
6,VAMP5;ATP10D;OGFR;CXCL10;IFI44;IL15RA;IRF7;FZD5;MT1M;RNF114;SCO2;NAPA;WARS;DC2 CD1D-;DC2 CD1D+;GAK;MYOF;P2RY6;CD80;C9orf91;ADM;Macrophages PLA2G2D+;ETV6;IMPA2;Mature DCs;DC1;Monocytes S100A8+ S100A9+;CASP7;Macrophages CXCL9+ CXCL10+;LAMP3;PADI2;GBP3;IL1R1;ILCs;PML;SOCS2;IFI27;ANKFY1;GBP4;EHD4;MVB12B;TMEM51;PARP12;DDX60;C4orf33;PARP9;IFI44L;BTN3A3;MAP3K5;CPT1A;OAS3;TRAFD1;SLC16A1;CCL8;GBA;TRIM25
7,B cells;MCOLN2;B cells AICDA+ LRMP+;AIM2;SMAD3;PNPT1;TRIM5;HEG1;CCDC92;DDX58;AKT3;HELZ2;IFIT1;TRIM21;IFIT5;TDRD7;ST3GAL4;IFI35;PMM2;FNDC3B;PDK1;ZBP1;STAP1;ARG2;B2M;ERLIN1;GALNT2;KIAA0040;T cells CD4+ IL17A+;NK cells KLRF1+ CD3G-;OASL;IRF9;MX1;TMEM140;SLC25A28;CD274;OAS2;SLC25A30;PRKD2;IFNLR1;ULK4;APOL1;EXT1;IL15;RTP4;APOL2;STARD5;MTHFD2L;FUT4;PUS1;Neutrophils S100A8+ S100A9+;IFIT2;SPSB1;TNFRSF10A;HLA-G;APOBEC3A;ZNF385B;VEGFC;USP18;UPP2;TRIM34;TNFAIP6;TMEM255A;TLR3;TBX3;TAP2;STEAP4;SLC1A1;SERPINE1;SAA1;S100A8;RNASE4;PHF15;PDGFRL;NT5C3;NRN1;NPAS2;NEURL3;MKX;MAP3K14;MAB21L2;LRG1;LEPR;IL17RB;IGFBP2;IFIT3;HESX1;GPX2;GJA4;G6PC;FTSJD2;FNDC4;FFAR2;FCGR1A;ETV7;ENPP1;CYP1B1;CXCL9;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CFB;CES1;CCNA1;CCL19;C5orf27;C22orf28;C1S;C10orf10;BCL2L14;BATF2;AQP9;ANKRD22;ANGPTL1;AMPH;AHNAK2;ABTB2;Monocytes CHI3L1+ CYP27A1+;ABLIM3;NOD2;IDO1
8,DDX3X;TAGAP;T cells Naive CD4+;Tregs;FKBP5;DCP1A;GCH1;CDK17;ARNTL;GBP5;HERC6;CRY1;CHMP5;MB21D1;TAP1
9,PSMB9;PSMB8;LY6E;PHF11;SUN2;CCDC109B;OPTN;HLA-B;RBM25;T cells CD8+;T cells CD8+ KLRG1+;GZMB;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);T cells OGT+;IRF2;ARHGEF3;RBCK1;CCND3;FAM134B;ANXA2R
10,CD74;ATF3;RGS1;JUNB;EIF3L
11,CCL4;CSRNP1;NFIL3;TRIM14;IL6ST;STAT1;NCF1;Macrophages CCL3+ CCL4+;SCARB2;MAFF;LIPA;CD163;SERPING1;MSR1;ADAMDEC1;TFEC;RNF19B;UNC93B1;Macrophages LYVE1+;TCF7L2
12,MARCKS;TYMP;SERPINB9;SNN;IFITM3;PLSCR1;C15orf48;CEBPD;NAMPT;MAFB;LGMN;SLC15A3;Macrophages;RASSF4;SIRPA;SAMHD1;LAP3;HES4;CDKN1A;THBD;IL1RN;SECTM1
13,TRIM38;SP110;MAX;PIM3;EPSTI1;SPTLC2;GBP1;ACSL1;GEM;XAF1;CCR1;GCA;NCOA3;IFNGR1;NMI;ADAR;DTX3L;IFI30;LMO2;MYD88;GK;LPCAT1;JAK2
14,VMP1;LGALS3;PLIN2;SPATS2L;BST2;FAM46A;ALDH1A1;BLVRA;CCL2;SAMD4A;BCL3;B4GALT5;TNFSF10;CD9;Mast cells
