cluster_ID,genes
1,MCL1;ODC1;ISG20;FNDC3B;PDK1;NCOA3;GALNT2;PPM1K;ZBP1
2,DUSP5;Plasma cells
3,PFKFB3;HES4;CSRNP1;T cells CD8+;CCDC109B;Immune Cycling cells;FKBP5;BAG1;CD38;SOCS2;MAP3K5;IRF2;IFIT3;GCH1;GAK;TRIM25;HELZ2;OASL;PUS1;SPSB1
4,UBE2L6;NMI;MT1X;PHF11;OPTN;PRKD2;SMAD3;MT1F;MX1;PMAIP1;Tregs;IFI27;MT1G;HEG1;ANXA2R;KIAA0040;CPT1A;T cells Naive CD4+;FAM134B;TRIM38;BCL3;OAS2;GEM;IMPA2;TLK2;Macrophages Metallothionein;GPX2;CASP7;ALYREF;C4orf32;T cells CD4+ IL17A+;ETV7;GBP3;ARNTL;DCP1A;CCDC92;NK cells KLRF1+ CD3G-
5,SCARB2;MAX;CCL2;XAF1;DTX3L;RNF114;GBA;CHMP5;SPTLC2;LPCAT1;Macrophages LYVE1+;MVB12B;CLEC4E;PADI2;C1S;OGFR;PARP9;ANKFY1;PML;APOL2;ERLIN1;DDX60;ST3GAL4;ATP10D;MB21D1;C4orf33;MICB;AKT3;NFIL3;SAMD4A;APOL1;PARP12;EHD4;CXCL11;IL15;CD80;ACSL1;PNPT1;S100A8
6,IFI35;AIM2;HSH2D;COMMD3;B cells;IFI44;CDK17;BTN3A3;RTP4;DDX58;WHAMM;OAS3;IRF7;SLC25A28;MTHFD2L;CCL8;TREX1;TRIM5;IFIT2;FUT4;FZD5;TRIM21;MASTL;Neutrophils S100A8+ S100A9+;APOBEC3A;TRAFD1;CRY1;MT1H;MT1M;B cells AICDA+ LRMP+;IGFBP2;IL15RA;EXT1;IFI44L;TMEM140;HERC6;TNFRSF10A;IFIT5;PI4K2B;C10orf10;ZNF385B;VEGFC;USP18;UPP2;ULK4;TRIM34;TNFAIP6;TMEM255A;TLR3;TDRD7;TBX3;TAP2;STEAP4;SLC1A1;SERPINE1;SAA1;RNASE4;PHF15;PDGFRL;NT5C3;NRN1;NPAS2;NEURL3;MKX;MAP3K14;MAB21L2;LRG1;LEPR;IL17RB;IFNLR1;IFIT1;HLA-G;HESX1;GJA4;G6PC;FTSJD2;FNDC4;FFAR2;CYP1B1;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4D;CFB;CES1;CCNA1;C5orf27;C22orf28;BUB1;BATF2;ARG2;AQP9;ANGPTL1;AMPH;AHNAK2;ABLIM3;ABTB2;ADM;NOD2;C9orf91;PXK;STARD5;PMM2;SLC25A30;NDC80;IL1R1;SLC16A1;Monocytes CHI3L1+ CYP27A1+;ENPP1
7,BST2;GLRX;IFI6;ILCs;NAPA;TCF7L2;TFEC;FCGR1A;IL1RN;ANKRD22;TRIM14;MYD88;P2RY6;SCO2;LMO2;Monocytes S100A8+ S100A9+;DC2 CD1D-;DC2 CD1D+;MYOF;GCA;THBD;SLC15A3;NCF1;SECTM1;SERPING1;UNC93B1;CCR1;Macrophages PLA2G2D+;TMEM51;CD163;MSR1
8,IFITM3;CDKN1A;SPATS2L;SERPINB9;IDO1;TAP1;GK;ETV6;GBP4;CYTH1;MAFF;EPSTI1;SNN;BLVRA;CCL19;LAMP3;DC1;Mature DCs;BCL2L14;IL6ST;RNF19B;JAK2;CD274;MCOLN2;EIF3L;PIM3
9,RGS1;RPL22;JUNB;TNFSF10;DDX3X;ALDH1A1;B4GALT5;CD9;FAM46A;Mast cells;STAP1;DDIT4;VMP1;B2M
10,PTMA;TXNIP;CEBPD;LGALS3;PLIN2;T cells CD4+ FOSB+;GBP5;HLA-E;Macrophages CCL3+ CCL4+
11,CD74;MARCKS;C15orf48;TIMP1;TNFSF13B;ATF3;GBP1;Macrophages CXCL9+ CXCL10+;RASSF4;SAMHD1;WARS;NAMPT;CXCL9;IFI30;TYMP;LAP3;LIPA;LGMN;ADAMDEC1;STAT1;MAFB;SIRPA;CXCL10;Macrophages;VAMP5;IFNGR1;PLSCR1
12,HLA-C;CCL4;IFI16;PSMB9;CLEC2B;TAGAP;SP110;ADAR;T cells OGT+;IRF9;HLA-F;LY6E;CCND3;SUN2;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);GZMB;ISG15;GBP2;PSMB8;RBM25;ARHGEF3;RBCK1;T cells CD8+ KLRG1+
13,CD69;TNFAIP3;SOCS1;SLFN5;ELF1;CCL5;IFITM2;RARRES3
14,HLA-A;HLA-B;RNF213;PNRC1
