cluster_ID,genes
1,HLA-A;HLA-B;RNF213;PNRC1
2,HLA-C;CCL4;IFI16;PSMB9;CLEC2B;LY6E;CCND3;SUN2;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);GZMB;PSMB8;RBM25;ARHGEF3;RBCK1;T cells CD8+ KLRG1+;TAGAP;SP110;ADAR;T cells OGT+;IRF9;HLA-F;GBP2;T cells CD4+ FOSB+;GBP5;ISG15
3,CD69;TNFAIP3;SOCS1;SLFN5;CCL5;IFITM2;RARRES3
4,MCL1;DUSP5;Plasma cells;ISG20;FNDC3B;PDK1
5,T cells CD8+;ODC1;CCDC109B;Immune Cycling cells;FKBP5;BAG1;CD38;NCOA3;SOCS2;MAP3K5;IRF2;IFIT3;GCH1;GAK;TRIM25;HELZ2;OASL;PUS1;SPSB1
6,MT1X;IFI27;MT1G;PHF11;OPTN;PRKD2;SMAD3;MT1F;GALNT2;MX1;PPM1K;TRIM38;T cells Naive CD4+;FAM134B;HEG1;ANXA2R;KIAA0040;CPT1A;Macrophages Metallothionein;GPX2;ARNTL;DCP1A;CCDC92;T cells CD4+ IL17A+;ETV7;GBP3;GEM;BCL3;TLK2;NK cells KLRF1+ CD3G-;PMAIP1;Tregs;IL1R1
7,NMI;OGFR;SPTLC2;C4orf32;ALYREF;IMPA2;XAF1;CASP7;MCOLN2;CXCL11;IL15;CD80;PML;APOL2;ERLIN1;APOL1;PARP12;EHD4;PARP9;ANKFY1;ST3GAL4;DDX60;WHAMM;ATP10D;MICB;OAS2;AKT3;SLC25A28;PNPT1;DDX58;MB21D1;C4orf33;S100A8
8,ZBP1;HSH2D;COMMD3;B cells;IFI35;AIM2;SLC16A1;NDC80;IFI44;CDK17;BTN3A3;RTP4;C9orf91;PXK;STARD5;PMM2;MTHFD2L;CCL8;TREX1;TRIM5;IFIT2;FUT4;FZD5;OAS3;IRF7;TRIM21;MASTL;Neutrophils S100A8+ S100A9+;APOBEC3A;TRAFD1;CRY1;MT1H;MT1M;B cells AICDA+ LRMP+;IGFBP2;IL15RA;EXT1;IFI44L;TMEM140;HERC6;TNFRSF10A;IFIT5;PI4K2B;C10orf10;ZNF385B;VEGFC;USP18;UPP2;ULK4;TRIM34;TNFAIP6;TMEM255A;TLR3;TDRD7;TBX3;TAP2;STEAP4;SLC1A1;SERPINE1;SAA1;RNASE4;PHF15;PDGFRL;NT5C3;NRN1;NPAS2;NEURL3;MKX;MAP3K14;MAB21L2;LRG1;LEPR;IL17RB;IFNLR1;IFIT1;HLA-G;HESX1;GJA4;G6PC;FTSJD2;FNDC4;FFAR2;CYP1B1;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4D;CFB;CES1;CCNA1;C5orf27;C22orf28;BUB1;BATF2;ARG2;AQP9;ANGPTL1;AMPH;AHNAK2;ABLIM3;ABTB2;ADM;NOD2;ENPP1
9,CDKN1A;CYTH1;SLC15A3;MAFF;GBP4;PIM3;EPSTI1;SNN;BLVRA;CCL19;LAMP3;IL6ST;RNF19B;JAK2;CD274
10,EIF3L;SERPINB9;TAP1;ETV6;DC1;Mature DCs;BCL2L14;IDO1
11,IFITM3;UBE2L6;BST2;GLRX;SECTM1;P2RY6;SCO2;GK;IFI6;TFEC;FCGR1A;IL1RN;ANKRD22;MYD88;LMO2;Monocytes S100A8+ S100A9+;DC2 CD1D-;DC2 CD1D+;MYOF;ILCs;GCA;THBD
12,DTX3L;RNF114;CHMP5;NFIL3;SAMD4A;NAPA;ACSL1;TCF7L2;GBA;LPCAT1;Macrophages LYVE1+;MVB12B;SLC25A30;TRIM14;UNC93B1;CCR1;Macrophages PLA2G2D+;TMEM51;CD163;MSR1;CLEC4E;PADI2;Monocytes CHI3L1+ CYP27A1+
13,LGALS3;HLA-E;PLIN2;Macrophages CCL3+ CCL4+;NCF1;SERPING1;ADAMDEC1;LGMN;SCARB2
14,CEBPD;PFKFB3;SPATS2L;HES4;CSRNP1
15,JUNB;ALDH1A1;B4GALT5;MAX;CCL2;CD9;FAM46A;Mast cells;TNFSF10;DDX3X;VMP1;B2M;C1S;STAP1
16,RGS1;PTMA;TXNIP;RPL22;ELF1;DDIT4
17,SAMHD1;WARS;NAMPT;STAT1;MAFB;SIRPA;CXCL10;Macrophages CXCL9+ CXCL10+;IFNGR1;PLSCR1;LIPA;Macrophages;VAMP5;TIMP1
18,CD74;MARCKS;TNFSF13B;CXCL9;IFI30;ATF3;GBP1;RASSF4;TYMP;LAP3;C15orf48
