cluster_ID,genes
1,MCL1;DUSP5;Plasma cells;ISG20;FNDC3B;PDK1
2,CD69;TNFAIP3;SOCS1;SLFN5;ELF1;CCL5;IFITM2;RARRES3;IFI16;PSMB9;LY6E;CLEC2B;RBM25;CCND3;SUN2;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);GZMB;SP110;ADAR;T cells OGT+;IRF9;ISG15;PSMB8;MT1X;ARHGEF3;RBCK1;T cells CD8+ KLRG1+
3,RNF213;PNRC1;HLA-A;HLA-B;HLA-C;CCL4;GBP2;T cells CD4+ FOSB+;GBP5;TAGAP;HLA-F
4,RPL22;TIMP1;IFITM3;UBE2L6;NMI;XAF1;BST2;PLSCR1;GK;GLRX;P2RY6;SCO2;LMO2;ANKRD22;IFI6;TFEC;FCGR1A;IL1RN;RNF114;MYD88;DC2 CD1D-;DC2 CD1D+;MYOF;Monocytes S100A8+ S100A9+;S100A8;GCA;THBD;CLEC4E;PADI2;ILCs;NAPA;ACSL1;TCF7L2;SAMD4A;PARP12
5,CDKN1A;SPATS2L;SERPINB9;TAP1;IDO1;GBP4;PIM3;MAFF;EPSTI1;SNN;BLVRA;CCL19;LAMP3;ETV6;DC1;Mature DCs;BCL2L14;RNF19B;CD274;IL6ST;CASP7;MCOLN2;NFIL3;JAK2;CXCL11;EHD4;IL15;CD80;EIF3L;PMAIP1
6,PFKFB3;HES4;CSRNP1;T cells CD8+;ODC1;CCDC109B;Immune Cycling cells;FKBP5;BAG1;CD38;NCOA3;SOCS2;MAP3K5;IRF2;IFIT3;GCH1;GAK;TRIM25;HELZ2;OASL;PUS1;SPSB1
7,IFI27;MT1G;DTX3L;PHF11;OPTN;PRKD2;SMAD3;MT1F;GALNT2;MX1;PPM1K;GBA;TRIM38;T cells Naive CD4+;FAM134B;HEG1;ANXA2R;KIAA0040;NK cells KLRF1+ CD3G-;Tregs;IL1R1;SLC16A1;ZBP1;HSH2D;COMMD3;B cells;OGFR;APOL1;PARP9;ANKFY1;PML;APOL2;ERLIN1;Macrophages Metallothionein;GPX2;C4orf32;T cells CD4+ IL17A+;ETV7;GBP3;ARNTL;DCP1A;CPT1A;SPTLC2;ST3GAL4;DDX58;AKT3;OAS2;CDK17;DDX60;WHAMM;ATP10D;GEM;IMPA2;TLK2;ALYREF;MICB;NDC80;IFI35;AIM2;BCL3;OAS3;CCDC92;TRIM21;MASTL;IFI44;BTN3A3;RTP4;C4orf33;C9orf91;PXK;STARD5;PMM2;PNPT1;MB21D1;MTHFD2L;CCL8;TREX1;TRIM5;IFIT2;FUT4;FZD5;IRF7;SLC25A28;Neutrophils S100A8+ S100A9+;APOBEC3A;TRAFD1;CRY1;MT1H;MT1M;B cells AICDA+ LRMP+;IGFBP2;IL15RA;EXT1;IFI44L;TMEM140;HERC6;TNFRSF10A;IFIT5;PI4K2B;C10orf10;ZNF385B;VEGFC;USP18;UPP2;ULK4;TRIM34;TNFAIP6;TMEM255A;TLR3;TDRD7;TBX3;TAP2;STEAP4;SLC1A1;SERPINE1;SAA1;RNASE4;PHF15;PDGFRL;NT5C3;NRN1;NPAS2;NEURL3;MKX;MAP3K14;MAB21L2;LRG1;LEPR;IL17RB;IFNLR1;IFIT1;HLA-G;HESX1;GJA4;G6PC;FTSJD2;FNDC4;FFAR2;CYP1B1;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4D;CFB;CES1;CCNA1;C5orf27;C22orf28;BUB1;BATF2;ARG2;AQP9;ANGPTL1;AMPH;AHNAK2;ABLIM3;ABTB2;ADM;NOD2;CHMP5;LPCAT1;Macrophages LYVE1+;MVB12B;SLC25A30;Monocytes CHI3L1+ CYP27A1+;ENPP1
8,RGS1;JUNB;PLIN2;ALDH1A1;TNFSF10;DDX3X;CD9;FAM46A;Mast cells;B4GALT5;MAX;CCL2;C1S;STAP1;DDIT4;VMP1;B2M
9,HLA-E;CYTH1;SLC15A3;Macrophages CCL3+ CCL4+;TRIM14;SECTM1;SERPING1;UNC93B1;CCR1;Macrophages PLA2G2D+;TMEM51;CD163;MSR1;IFNGR1;LGMN;SIRPA;SCARB2;ADAMDEC1;NCF1
10,CD74;MARCKS;C15orf48;TNFSF13B;ATF3;GBP1;Macrophages CXCL9+ CXCL10+;RASSF4;STAT1;MAFB;SAMHD1;WARS;NAMPT;CXCL9;IFI30;TYMP;LAP3;LIPA;CXCL10;Macrophages;VAMP5
11,LGALS3;PTMA;TXNIP;CEBPD
