cluster_ID,genes
1,HLA-C;CCL4;IFI16;PSMB9;CLEC2B;GBP2;T cells CD4+ FOSB+;HLA-F;TAGAP;SP110;ADAR;T cells OGT+;IRF9;ISG15;LY6E;CCND3;SUN2;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);GZMB;PSMB8;RBM25;ARHGEF3;RBCK1;T cells CD8+ KLRG1+
2,CD69;TNFAIP3;SOCS1;SLFN5;CCL5;IFITM2;RARRES3
3,HLA-A;HLA-B;RNF213;PNRC1
4,MCL1;DUSP5;Plasma cells;ISG20;FNDC3B;PDK1
5,EIF3L;SERPINB9;TAP1;ETV6;DC1;Mature DCs;BCL2L14;IDO1
6,CDKN1A;SLC15A3;CYTH1;SNN;NFIL3;JAK2;GBP4;PIM3;EPSTI1;BLVRA;CCL19;LAMP3;RNF19B;CD274;IL6ST
7,MAFF;HEG1;CPT1A;TRIM38;PRKD2;SMAD3;DCP1A;T cells Naive CD4+;FAM134B;NK cells KLRF1+ CD3G-;GEM;OAS2;CDK17;IFI27;MT1G
8,GBP5;MT1X;PMAIP1;Macrophages Metallothionein;GPX2;ANXA2R;KIAA0040;ARNTL;T cells CD4+ IL17A+;ETV7;GBP3;BCL3;TLK2;Tregs;IL1R1;PHF11;OPTN;MT1F;MX1;GALNT2
9,NMI;CASP7;MCOLN2;ALYREF;IMPA2;OGFR;SPTLC2;C4orf32;PARP9;ANKFY1;PML;APOL2;ERLIN1;DDX60;WHAMM;ATP10D;MICB;ST3GAL4;DDX58;MB21D1;C4orf33;AKT3;SLC25A28;CXCL11;IL15;CD80;ACSL1;PNPT1;S100A8;APOL1;PARP12;EHD4;AIM2;XAF1;CLEC4E
10,ZBP1;HSH2D;COMMD3;B cells;IFI35;SLC16A1;NDC80;IFI44;BTN3A3;RTP4;OAS3;CCDC92;TRIM21;MASTL;IRF7;MTHFD2L;CCL8;TREX1;TRIM5;IFIT2;FUT4;FZD5;Neutrophils S100A8+ S100A9+;APOBEC3A;TRAFD1;CRY1;MT1H;MT1M;B cells AICDA+ LRMP+;IGFBP2;IL15RA;EXT1;IFI44L;TMEM140;HERC6;TNFRSF10A;IFIT5;PI4K2B;C10orf10;ZNF385B;VEGFC;USP18;UPP2;ULK4;TRIM34;TNFAIP6;TMEM255A;TLR3;TDRD7;TBX3;TAP2;STEAP4;SLC1A1;SERPINE1;SAA1;RNASE4;PHF15;PDGFRL;NT5C3;NRN1;NPAS2;NEURL3;MKX;MAP3K14;MAB21L2;LRG1;LEPR;IL17RB;IFNLR1;IFIT1;HLA-G;HESX1;GJA4;G6PC;FTSJD2;FNDC4;FFAR2;CYP1B1;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4D;CFB;CES1;CCNA1;C5orf27;C22orf28;BUB1;BATF2;ARG2;AQP9;ANGPTL1;AMPH;AHNAK2;ABLIM3;ABTB2;ADM;NOD2;PPM1K;C9orf91;PXK;STARD5;PMM2;ENPP1
11,T cells CD8+;ODC1;CCDC109B;Immune Cycling cells;FKBP5;BAG1;CD38;NCOA3;SOCS2;MAP3K5;IRF2;IFIT3;GCH1;GAK;TRIM25;HELZ2;OASL;PUS1;SPSB1
12,CEBPD;PFKFB3;SPATS2L;HES4;CSRNP1
13,HLA-E;DTX3L;TRIM14;UNC93B1;CCR1;Macrophages PLA2G2D+;TMEM51;CD163;MSR1;RNF114;CHMP5;GBA;NAPA;TCF7L2;SAMD4A;LPCAT1;Macrophages LYVE1+;MVB12B;SLC25A30;PADI2;Monocytes CHI3L1+ CYP27A1+
14,TIMP1;IFITM3;UBE2L6;BST2;GLRX;SECTM1;P2RY6;SCO2;IFI6;TFEC;FCGR1A;IL1RN;ANKRD22;PLSCR1;GK;MYD88;LMO2;Monocytes S100A8+ S100A9+;DC2 CD1D-;DC2 CD1D+;MYOF;ILCs;GCA;THBD
15,LGALS3;LIPA;Macrophages;VAMP5;IFNGR1;MAFB;SIRPA;Macrophages CCL3+ CCL4+;NCF1;SERPING1;PLIN2;ADAMDEC1;LGMN;SCARB2
16,RGS1;PTMA;TXNIP;RPL22;ELF1;DDIT4
17,JUNB;ALDH1A1;B4GALT5;MAX;CCL2;CD9;FAM46A;Mast cells;TNFSF10;DDX3X;VMP1;B2M;C1S;STAP1
18,CD74;MARCKS;TNFSF13B;CXCL9;IFI30;ATF3;GBP1;Macrophages CXCL9+ CXCL10+;RASSF4;C15orf48
19,SAMHD1;TYMP;LAP3;STAT1;WARS;NAMPT;CXCL10
