cluster_ID,genes
1,EIF3L;EPSTI1;GBP1;GBP4;NAPA;NMI;PLSCR1;SAMHD1;TNFSF13B
2,CCND3;CHMP5;CLEC2B;IFI16;IFITM2;IFNGR1;LY6E;PSMB8;TXNIP;UBE2L6;VAMP5
3,DDX3X;MAX;RNF213;STAT1;TNFAIP3
4,ADAR;CYTH1;DCP1A;FKBP5;GBP3;HES4;PARP9;XAF1
5,CD69;DDIT4;ELF1;PLIN2;PNRC1;RBCK1;SLFN5;SOCS1;SP110;TNFSF10;VMP1
6,CCDC109B;CCL5;GBP2;GBP5;HLA-F;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);IRF2;PHF11;PSMB9;RARRES3;RBM25;SUN2;T cells CD4+ FOSB+
7,ANXA2R;ARHGEF3;HLA-A;HLA-E;ISG15;OPTN;T cells OGT+;TAGAP;TAP1
8,CD38;CD74;CDKN1A;COMMD3;DUSP5;FNDC3B;GLRX;HSH2D;ISG20;MARCKS;MCL1;ODC1;PDK1;Plasma cells;ZBP1
9,ABLIM3;ABTB2;AHNAK2;AMPH;ANGPTL1;ANKRD22;APOBEC3A;B cells AICDA+ LRMP+;B2M;BATF2;BCL2L14;C1S;C22orf28;C5orf27;CCL8;CCNA1;CD80;CES1;CFB;CLEC4D;CMAHP;CREB3L3;CRP;CRY1;CTCFL;CX3CL1;CXCL11;CYP1B1;ENPP1;EXT1;FFAR2;FNDC4;FTSJD2;FZD5;G6PC;GJA4;HELZ2;HESX1;HLA-G;IFI27;IL17RB;LEPR;MAB21L2;MAP3K14;MICB;MKX;Monocytes CHI3L1+ CYP27A1+;NEURL3;NPAS2;NRN1;NT5C3;PADI2;PDGFRL;PHF15;RNASE4;RPL22;SAA1;SERPINE1;SLC1A1;SPSB1;STEAP4;TAP2;TBX3;TLR3;TMEM255A;TNFAIP6;TNFRSF10A;TRIM34;UPP2;VEGFC;ZNF385B
10,ARG2;B cells;C10orf10;GALNT2;IFNLR1;MT1G;PMM2;PPM1K;PRKD2;SLC16A1;STAP1;STARD5;TREX1
11,B4GALT5;CD9;DDX58;ERLIN1;IFIT1;Macrophages Metallothionein;Mast cells;MT1F;MT1X;PNPT1;ST3GAL4
12,AIM2;APOL2;ARNTL;ETV7;IFI44;IL1R1;OAS3;PXK;RGS1;SMAD3;T cells CD4+ IL17A+;T cells Naive CD4+;Tregs
13,ANKFY1;BTN3A3;CPT1A;FAM134B;HLA-C;IFI6;ILCs;IRF9;MCOLN2;MVB12B;MX1;OAS2;SLC25A28;T cells CD8+;T cells CD8+ KLRG1+;TRAFD1;ULK4
14,CCDC92;HEG1;IFI44L;IFIT3;KIAA0040;PTMA;RTP4;TRIM5;WHAMM
15,APOL1;CDK17;GZMB;HERC6;NDC80;NK cells KLRF1+ CD3G-;TRIM21;USP18
16,AKT3;CD274;EHD4;GEM;GPX2;HLA-B;IFI35;IGFBP2;IL15RA;IRF7;Macrophages PLA2G2D+;MT1H;MT1M;MTHFD2L;NOD2;OASL;PUS1;SLC25A30;SOCS2;TDRD7;TLK2;TMEM140
17,ATP10D;CASP7;IFIT2;MB21D1;MYD88;PFKFB3;RNF19B
18,BCL3;C4orf32;CLEC4E;CSRNP1;ETV6;IFI30;IL1RN;IL6ST;MAFF;Monocytes S100A8+ S100A9+;MYOF;NAMPT;NFIL3;PIM3;PMAIP1;PML;S100A8;SCARB2;TCF7L2;THBD;TMEM51;TRIM25
19,ACSL1;ADM;AQP9;C4orf33;C9orf91;CCL19;CXCL10;FUT4;GBA;IFIT5;IL15;JAK2;LAMP3;LRG1;Macrophages CXCL9+ CXCL10+;MAP3K5;MASTL;Mature DCs;NCOA3;Neutrophils S100A8+ S100A9+;PI4K2B;SAMD4A;SCO2
20,ALDH1A1;CCL2;CCR1;CD163;CXCL9;DC2 CD1D-;DC2 CD1D+;FCGR1A;GAK;GCA;LGALS3;LMO2;Macrophages LYVE1+;MAFB;MSR1;NCF1;RASSF4;SERPING1;SIRPA;SNN;TFEC;TIMP1;TRIM14;TYMP;UNC93B1;WARS
21,ALYREF;ATF3;BAG1;BUB1;DC1;GK;IDO1;Immune Cycling cells;PARP12;SERPINB9
22,ADAMDEC1;C15orf48;IFITM3;IMPA2;LAP3;LGMN;LIPA;LPCAT1;Macrophages;Macrophages CCL3+ CCL4+;P2RY6;SECTM1;SLC15A3;SPATS2L
23,BLVRA;BST2;FAM46A;JUNB;SPTLC2
24,CCL4;CEBPD;DDX60;DTX3L;GCH1;OGFR;RNF114;TRIM38
