cluster_ID,genes
1,CCL4;CCL5;DDX3X;DDX60;GZMB;IRF2;T cells CD8+ KLRG1+;TNFSF10
2,ANXA2R;ARHGEF3;CCDC109B;CD69;DDIT4;ELF1;FKBP5;GBP2;GBP5;HLA-A;HLA-E;HLA-F;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);ISG15;OPTN;PHF11;PLIN2;PNRC1;PSMB9;RARRES3;RBCK1;RBM25;RNF213;SLFN5;SOCS1;SP110;SUN2;T cells CD4+ FOSB+;T cells OGT+;TAGAP;TAP1;VMP1
3,CCND3;CHMP5;CLEC2B;EIF3L;EPSTI1;GBP1;GBP4;IFI16;IFITM2;IFNGR1;LY6E;NAPA;NMI;PLSCR1;PSMB8;SAMHD1;STAT1;TNFSF13B;TXNIP;UBE2L6;VAMP5
4,CD74;GLRX;MARCKS;TYMP
5,IFI30;JUNB;MAFF;MCL1
6,CD38;CDKN1A;COMMD3;DUSP5;FNDC3B;HSH2D;ISG20;ODC1;PDK1;Plasma cells;ZBP1
7,BLVRA;BST2;CCR1;DTX3L;FAM46A;GCH1;HES4;IFI35;IFIT2;IFIT3;MTHFD2L;MYD88;RNF114;SOCS2;SPTLC2;TLK2
8,ADAR;AIM2;APOL2;ARNTL;CCDC92;CYTH1;DCP1A;DDX58;ETV7;FAM134B;GBP3;HEG1;HERC6;HLA-C;IFI44;IFI44L;IL1R1;ILCs;IRF9;KIAA0040;MAX;MT1X;MX1;OAS2;OAS3;PARP9;PTMA;RGS1;RTP4;SMAD3;T cells CD4+ IL17A+;T cells CD8+;T cells Naive CD4+;TNFAIP3;TRAFD1;Tregs;TRIM21;TRIM5;ULK4;WHAMM;XAF1
9,ABLIM3;ABTB2;AHNAK2;AMPH;ANGPTL1;ANKRD22;APOBEC3A;APOL1;ARG2;B cells;B cells AICDA+ LRMP+;B2M;BATF2;BCL2L14;BTN3A3;C10orf10;C1S;C22orf28;C5orf27;CCL19;CCL8;CCNA1;CD274;CD80;CD9;CDK17;CES1;CFB;CLEC4D;CMAHP;CREB3L3;CRP;CRY1;CTCFL;CX3CL1;CXCL11;CYP1B1;ENPP1;ERLIN1;EXT1;FFAR2;FNDC4;FTSJD2;FZD5;G6PC;GALNT2;GJA4;GPX2;HELZ2;HESX1;HLA-B;HLA-G;IFI27;IFIT1;IFNLR1;IGFBP2;IL15;IL15RA;IL17RB;IRF7;LEPR;MAB21L2;Macrophages Metallothionein;Macrophages PLA2G2D+;MAP3K14;Mast cells;MCOLN2;MICB;MKX;Monocytes CHI3L1+ CYP27A1+;MT1F;MT1G;MT1H;MT1M;NEURL3;NOD2;NPAS2;NRN1;NT5C3;OASL;PADI2;PDGFRL;PHF15;PMM2;PNPT1;PPM1K;PRKD2;PUS1;RNASE4;RPL22;SAA1;SAMD4A;SERPINE1;SLC16A1;SLC1A1;SLC25A28;SLC25A30;SPSB1;ST3GAL4;STAP1;STARD5;STEAP4;TAP2;TBX3;TDRD7;TLR3;TMEM140;TMEM255A;TNFAIP6;TNFRSF10A;TREX1;TRIM34;UPP2;VEGFC;ZNF385B
10,ADM;ANKFY1;AQP9;ATP10D;BCL3;C4orf32;C4orf33;C9orf91;CLEC4E;CSRNP1;CXCL10;EHD4;ETV6;GBA;GEM;IL1RN;IL6ST;JAK2;LAMP3;LRG1;MASTL;Mature DCs;MB21D1;Monocytes S100A8+ S100A9+;MYOF;NAMPT;NCOA3;Neutrophils S100A8+ S100A9+;NFIL3;PI4K2B;PIM3;PMAIP1;PML;S100A8;SCARB2;SCO2;TCF7L2;THBD;TMEM51;TRIM25
11,ACSL1;AKT3;ALYREF;ATF3;BUB1;CASP7;CPT1A;FUT4;GK;IFI6;Immune Cycling cells;Macrophages CXCL9+ CXCL10+;MAP3K5;MVB12B;NDC80;NK cells KLRF1+ CD3G-;OGFR;PARP12;PFKFB3;PXK;RNF19B;TRIM38;USP18
12,ADAMDEC1;C15orf48;CEBPD;DC1;IDO1;IFITM3;IMPA2;LAP3;LGMN;LIPA;LPCAT1;Macrophages;Macrophages CCL3+ CCL4+;P2RY6;SECTM1;SERPINB9;SLC15A3;SPATS2L
13,ALDH1A1;B4GALT5;BAG1;CCL2;CD163;CXCL9;DC2 CD1D-;DC2 CD1D+;FCGR1A;GAK;GCA;IFIT5;LGALS3;LMO2;Macrophages LYVE1+;MAFB;MSR1;NCF1;RASSF4;SERPING1;SIRPA;SNN;TFEC;TIMP1;TRIM14;UNC93B1;WARS
