cluster_ID,genes
1,ANXA2R;ARHGEF3;CCDC109B;CCL5;CD69;DDIT4;DDX3X;ELF1;GBP2;GBP5;HLA-A;HLA-E;HLA-F;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);IRF2;ISG15;OPTN;PNRC1;PSMB9;RARRES3;RBCK1;RBM25;RNF213;SLFN5;SOCS1;SP110;SUN2;T cells CD4+ FOSB+;T cells OGT+;TAGAP;TAP1;VMP1
2,CCND3;CHMP5;CLEC2B;EIF3L;EPSTI1;GBP1;GBP4;IFI16;IFITM2;LY6E;NAPA;NMI;PSMB8;SAMHD1;STAT1;TNFSF13B;TXNIP;UBE2L6;VAMP5
3,CD38;CD74;CDKN1A;COMMD3;DUSP5;FNDC3B;GLRX;HSH2D;ISG20;MARCKS;MCL1;ODC1;PDK1;Plasma cells;ZBP1
4,ACSL1;ADM;AQP9;ATF3;ATP10D;BCL3;C4orf32;C9orf91;CASP7;CLEC4E;CSRNP1;ETV6;FUT4;GBA;GK;IFI30;IFIT2;IFIT5;IL1RN;IL6ST;JAK2;LAMP3;LRG1;Macrophages CXCL9+ CXCL10+;MAFF;MAP3K5;MASTL;Mature DCs;MB21D1;Monocytes S100A8+ S100A9+;MYOF;NAMPT;NCOA3;Neutrophils S100A8+ S100A9+;NFIL3;PARP12;PFKFB3;PI4K2B;PIM3;PMAIP1;PML;RNF19B;S100A8;SCARB2;SCO2;TCF7L2;THBD;TMEM51;TRIM25
5,ADAMDEC1;ALDH1A1;BAG1;C15orf48;CCL2;CCR1;CD163;CXCL9;DC1;DC2 CD1D-;DC2 CD1D+;FCGR1A;GAK;GCA;IDO1;IMPA2;LAP3;LGALS3;LGMN;LIPA;LMO2;LPCAT1;Macrophages;Macrophages CCL3+ CCL4+;Macrophages LYVE1+;MAFB;MSR1;MYD88;NCF1;P2RY6;RASSF4;SECTM1;SERPINB9;SERPING1;SIRPA;SLC15A3;SNN;TFEC;TIMP1;TRIM14;TYMP;UNC93B1;WARS
6,BLVRA;BST2;CCL4;CEBPD;FAM46A;IFITM3;IFNGR1;OGFR;PLIN2;PLSCR1;RNF114;SPATS2L;TNFSF10;TRIM38
7,ADAR;AIM2;APOL2;ARNTL;CYTH1;DCP1A;ETV7;FAM134B;FKBP5;GBP3;HES4;HLA-C;IFI44;IFI44L;IFI6;IL1R1;MAX;OAS3;PARP9;PHF11;PXK;RGS1;RTP4;SMAD3;T cells CD4+ IL17A+;T cells CD8+;T cells Naive CD4+;TNFAIP3;Tregs;XAF1
8,ABLIM3;ABTB2;AHNAK2;AMPH;ANGPTL1;ANKRD22;APOBEC3A;ARG2;B cells;B cells AICDA+ LRMP+;B2M;BATF2;BCL2L14;BUB1;C10orf10;C1S;C22orf28;C4orf33;C5orf27;CCL19;CCL8;CCNA1;CD274;CD80;CES1;CFB;CLEC4D;CMAHP;CREB3L3;CRP;CRY1;CTCFL;CX3CL1;CXCL10;CXCL11;CYP1B1;ENPP1;EXT1;FFAR2;FNDC4;FTSJD2;FZD5;G6PC;GALNT2;GJA4;GPX2;HELZ2;HESX1;HLA-B;HLA-G;IFI27;IFNLR1;IL15;IL15RA;IL17RB;LEPR;MAB21L2;Macrophages PLA2G2D+;MAP3K14;MCOLN2;MICB;MKX;Monocytes CHI3L1+ CYP27A1+;MT1G;MT1H;MT1M;NEURL3;NOD2;NPAS2;NRN1;NT5C3;OASL;PADI2;PDGFRL;PHF15;PMM2;PPM1K;PRKD2;RNASE4;RPL22;SAA1;SAMD4A;SERPINE1;SLC16A1;SLC1A1;SLC25A28;SPSB1;STAP1;STARD5;STEAP4;TAP2;TBX3;TLR3;TMEM255A;TNFAIP6;TNFRSF10A;TREX1;TRIM34;UPP2;VEGFC;ZNF385B
9,B4GALT5;CCDC92;CD9;DDX58;ERLIN1;HEG1;IFIT1;JUNB;KIAA0040;Macrophages Metallothionein;Mast cells;MT1F;MT1X;MVB12B;PNPT1;ST3GAL4;TRIM5;WHAMM
10,AKT3;ALYREF;ANKFY1;APOL1;BTN3A3;CDK17;CPT1A;DDX60;DTX3L;EHD4;GCH1;GEM;GZMB;HERC6;IFI35;IFIT3;IGFBP2;ILCs;Immune Cycling cells;IRF7;IRF9;MTHFD2L;MX1;NDC80;NK cells KLRF1+ CD3G-;OAS2;PTMA;PUS1;SLC25A30;SOCS2;SPTLC2;T cells CD8+ KLRG1+;TDRD7;TLK2;TMEM140;TRAFD1;TRIM21;ULK4;USP18
